,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
395,C,A,20240101,2024,52,2024,842,,,X,,380,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,8160.0,False,8,,8160.0,False,8160.0,False,0.0,False,,165630.0,165630.0,0,True,False
396,C,A,20240101,2024,52,2024,842,,,X,,392,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,3789790.0,False,8,,3789790.0,False,3789790.0,False,0.0,False,,80151517.0,80151517.0,0,True,False
397,C,A,20240101,2024,52,2024,842,,,X,,410,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,2102970.0,False,8,,2102970.0,False,2102970.0,False,0.0,False,,35923197.0,35923197.0,0,True,False
398,C,A,20240101,2024,52,2024,842,,,X,,484,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,10293.0,False,8,,10293.0,False,10293.0,False,0.0,False,,156106.0,156106.0,0,True,False
399,C,A,20240101,2024,52,2024,842,,,X,,528,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,157702.0,False,8,,157702.0,False,157702.0,False,0.0,False,,2940205.0,2940205.0,0,True,False
400,C,A,20240101,2024,52,2024,842,,,X,,604,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,6.0,False,8,,6.0,False,6.0,False,0.0,False,,3145.0,3145.0,0,True,False
401,C,A,20240101,2024,52,2024,842,,,X,,616,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,648149.0,False,8,,648149.0,False,648149.0,False,0.0,False,,9363309.0,9363309.0,0,True,False
402,C,A,20240101,2024,52,2024,842,,,X,,682,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,18000.0,False,8,,18000.0,False,18000.0,False,0.0,False,,252000.0,252000.0,0,True,False
403,C,A,20240101,2024,52,2024,842,,,X,,699,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,38937.0,False,8,,38937.0,False,38937.0,False,0.0,False,,503259.0,503259.0,0,True,False
404,C,A,20240101,2024,52,2024,842,,,X,,702,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,280.0,False,8,,280.0,False,280.0,False,0.0,False,,27056.0,27056.0,0,True,False
