,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
7593,C,A,20200101,2020,52,2020,702,,,X,,328,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,5.0,False,8,,5.0,False,5.0,False,0.0,False,0.0,3487.945,3487.945,0,False,True
7594,C,A,20200101,2020,52,2020,702,,,X,,344,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,263.47,False,8,,263.47,False,263.47,False,0.0,False,0.0,39100.059,39100.059,0,False,True
7595,C,A,20200101,2020,52,2020,702,,,X,,360,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,6224.5,False,8,,6224.5,False,6224.5,False,0.0,False,0.0,313434.579,313434.579,0,False,True
7596,C,A,20200101,2020,52,2020,702,,,X,,392,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,6385.65,False,8,,6385.65,False,6385.65,False,0.0,False,0.0,12912682.568,12912682.568,0,False,True
7597,C,A,20200101,2020,52,2020,702,,,X,,410,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,624550.326,True,-1,,0.0,False,624550.326,True,0.0,False,0.0,1624906.973,1624906.973,6,False,True
7598,C,A,20200101,2020,52,2020,702,,,X,,442,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,497.5,False,8,,497.5,False,497.5,False,0.0,False,0.0,125187.006,125187.006,0,False,True
7599,C,A,20200101,2020,52,2020,702,,,X,,458,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,11149.89,False,8,,11149.89,False,11149.89,False,0.0,False,0.0,922542.249,922542.249,0,False,True
7600,C,A,20200101,2020,52,2020,702,,,X,,484,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,11.6,False,8,,11.6,False,11.6,False,0.0,False,0.0,10686.316,10686.316,0,False,True
7601,C,A,20200101,2020,52,2020,702,,,X,,528,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,63000.0,False,8,,63000.0,False,63000.0,False,0.0,False,0.0,2230181.019,2230181.019,0,False,True
7602,C,A,20200101,2020,52,2020,702,,,X,,554,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,15.874,True,-1,,0.0,False,15.874,True,0.0,False,0.0,3078.494,3078.494,6,False,True
7603,C,A,20200101,2020,52,2020,702,,,X,,566,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,5.0,False,8,,5.0,False,5.0,False,0.0,False,0.0,2755.281,2755.281,0,False,True
7604,C,A,20200101,2020,52,2020,702,,,X,,586,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,14000.0,False,8,,14000.0,False,14000.0,False,0.0,False,0.0,507091.982,507091.982,0,False,True
7605,C,A,20200101,2020,52,2020,702,,,X,,608,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,16.0,False,8,,16.0,False,16.0,False,0.0,False,0.0,732.664,732.664,0,False,True
7606,C,A,20200101,2020,52,2020,702,,,X,,699,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,36395.08,False,8,,36395.08,False,36395.08,False,0.0,False,0.0,2545387.472,2545387.472,0,False,True
7607,C,A,20200101,2020,52,2020,702,,,X,,704,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,93.4,False,8,,93.4,False,93.4,False,0.0,False,0.0,11524.06,11524.06,0,False,True
